ChangeID,UserID,Change_Timestamp,Old_Status,New_Status,Change_Reason,Audit_User
CHID_022121,UID_12993,2025-06-22 10:44:23,SUSPENDED,ACTIVE,FRAUD_BLOCK,System
CHID_022122,UID_13663,2025-05-24 00:22:05,ACTIVE,CLOSED,USER_REQUEST,Customer_Service
CHID_022123,UID_12457,2025-05-14 15:39:12,ACTIVE,CLOSED,USER_REQUEST,Customer_Service
CHID_022124,UID_03581,2024-11-20 21:55:34,CLOSED,ACTIVE,USER_REQUEST,Customer_Service
CHID_022125,UID_11570,2025-03-27 03:31:03,LOCKED,ACTIVE,FRAUD_BLOCK,Fraud_Analyst
CHID_022126,UID_14856,2025-04-17 16:33:40,SUSPENDED,LOCKED,FRAUD_BLOCK,System
CHID_022127,UID_13325,2025-07-26 21:34:08,LOCKED,ACTIVE,INACTIVITY,Fraud_Analyst
CHID_022128,UID_09435,2025-01-28 15:35:21,SUSPENDED,CLOSED,FRAUD_BLOCK,Fraud_Analyst
CHID_022129,UID_02897,2025-06-14 13:26:29,CLOSED,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_022130,UID_02028,2025-05-18 23:52:47,LOCKED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_022131,UID_13940,2025-07-28 22:23:28,ACTIVE,CLOSED,SYSTEM_UPDATE,Fraud_Analyst
CHID_022132,UID_14656,2025-10-18 21:49:23,PWD_RESET,ACTIVE,SYSTEM_UPDATE,Customer_Service
CHID_022133,UID_10740,2025-07-08 02:14:50,LOCKED,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_022134,UID_04608,2024-12-26 04:03:29,PWD_RESET,CLOSED,USER_REQUEST,Customer_Service
CHID_022135,UID_05525,2024-11-22 11:30:40,SUSPENDED,CLOSED,FRAUD_BLOCK,System
CHID_022136,UID_12936,2025-08-26 12:01:31,PWD_RESET,ACTIVE,SYSTEM_UPDATE,System
CHID_022137,UID_00370,2025-02-09 12:14:20,LOCKED,PWD_RESET,INACTIVITY,System
CHID_022138,UID_05467,2025-06-07 18:59:34,ACTIVE,SUSPENDED,FRAUD_BLOCK,System
CHID_022139,UID_08038,2025-01-02 14:36:27,LOCKED,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_022140,UID_06977,2025-03-16 14:05:58,PWD_RESET,SUSPENDED,FRAUD_BLOCK,System
CHID_022141,UID_06959,2025-10-23 12:36:56,ACTIVE,PWD_RESET,FRAUD_BLOCK,Fraud_Analyst
CHID_022142,UID_12673,2025-04-25 20:18:18,PWD_RESET,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_022143,UID_09793,2024-12-06 14:17:29,PWD_RESET,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_022144,UID_08331,2024-12-27 00:43:02,ACTIVE,PWD_RESET,USER_REQUEST,Customer_Service
CHID_022145,UID_08921,2025-08-20 14:21:03,PWD_RESET,ACTIVE,SYSTEM_UPDATE,System
CHID_022146,UID_01424,2024-11-26 03:42:22,ACTIVE,CLOSED,INACTIVITY,Fraud_Analyst
CHID_022147,UID_13120,2025-01-01 09:50:27,LOCKED,ACTIVE,INACTIVITY,Fraud_Analyst
CHID_022148,UID_11459,2025-02-27 17:02:29,PWD_RESET,CLOSED,FRAUD_BLOCK,System
CHID_022149,UID_13535,2025-05-15 14:57:07,CLOSED,ACTIVE,USER_REQUEST,Customer_Service
CHID_022150,UID_07233,2025-05-02 23:20:21,ACTIVE,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_022151,UID_09976,2024-12-25 20:59:11,CLOSED,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_022152,UID_10367,2025-03-08 00:10:27,SUSPENDED,ACTIVE,COMPLIANCE_REVIEW,System
CHID_022153,UID_10177,2025-09-07 21:02:10,PWD_RESET,ACTIVE,SYSTEM_UPDATE,System
CHID_022154,UID_11031,2025-02-28 19:42:20,PWD_RESET,CLOSED,COMPLIANCE_REVIEW,Fraud_Analyst
CHID_022155,UID_11157,2025-04-17 01:48:13,ACTIVE,PWD_RESET,FRAUD_BLOCK,Fraud_Analyst
CHID_022156,UID_12579,2025-06-30 04:58:26,CLOSED,LOCKED,COMPLIANCE_REVIEW,Fraud_Analyst
CHID_022157,UID_09644,2024-11-21 17:54:24,LOCKED,CLOSED,USER_REQUEST,Customer_Service
CHID_022158,UID_00449,2025-09-12 02:20:54,LOCKED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_022159,UID_11728,2024-12-22 20:19:35,LOCKED,PWD_RESET,INACTIVITY,System
CHID_022160,UID_09602,2024-12-13 01:30:21,SUSPENDED,ACTIVE,FRAUD_BLOCK,System
CHID_022161,UID_04164,2025-07-24 02:29:06,CLOSED,LOCKED,FRAUD_BLOCK,System
CHID_022162,UID_13141,2025-03-22 09:17:41,LOCKED,CLOSED,INACTIVITY,System
CHID_022163,UID_06582,2024-12-21 05:29:57,LOCKED,ACTIVE,FRAUD_BLOCK,System
CHID_022164,UID_11672,2025-08-23 13:01:16,PWD_RESET,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_022165,UID_14809,2024-10-30 22:35:31,SUSPENDED,ACTIVE,FRAUD_BLOCK,System
CHID_022166,UID_13287,2025-02-21 17:52:18,ACTIVE,PWD_RESET,INACTIVITY,Customer_Service
CHID_022167,UID_04859,2025-08-06 23:57:29,PWD_RESET,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_022168,UID_08940,2025-06-29 14:24:00,SUSPENDED,ACTIVE,SYSTEM_UPDATE,System
CHID_022169,UID_03397,2024-12-23 08:00:51,LOCKED,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_022170,UID_13161,2025-08-04 00:29:30,CLOSED,PWD_RESET,FRAUD_BLOCK,System
CHID_022171,UID_02395,2024-10-25 02:02:08,ACTIVE,CLOSED,INACTIVITY,Fraud_Analyst
CHID_022172,UID_04322,2024-12-24 11:00:02,PWD_RESET,LOCKED,FRAUD_BLOCK,System
CHID_022173,UID_01798,2025-04-26 07:23:19,CLOSED,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_022174,UID_14286,2024-11-05 07:36:37,ACTIVE,CLOSED,INACTIVITY,Customer_Service
CHID_022175,UID_04249,2025-09-24 08:16:24,SUSPENDED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_022176,UID_07592,2025-01-30 12:58:55,ACTIVE,SUSPENDED,FRAUD_BLOCK,System
CHID_022177,UID_09698,2025-03-23 00:26:45,ACTIVE,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_022178,UID_00171,2025-10-21 12:51:51,CLOSED,ACTIVE,COMPLIANCE_REVIEW,Fraud_Analyst
CHID_022179,UID_11821,2024-12-02 18:10:20,ACTIVE,CLOSED,INACTIVITY,System
CHID_022180,UID_10149,2025-03-13 06:45:27,ACTIVE,CLOSED,FRAUD_BLOCK,System
CHID_022181,UID_06122,2025-03-07 02:10:21,PWD_RESET,CLOSED,INACTIVITY,Fraud_Analyst
CHID_022182,UID_11976,2025-03-22 09:47:25,SUSPENDED,LOCKED,COMPLIANCE_REVIEW,System
CHID_022183,UID_06124,2025-04-27 23:51:03,ACTIVE,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_022184,UID_07104,2025-02-06 20:59:16,PWD_RESET,ACTIVE,SYSTEM_UPDATE,Fraud_Analyst
CHID_022185,UID_12386,2024-12-18 16:43:06,PWD_RESET,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_022186,UID_09235,2025-10-21 16:33:09,LOCKED,CLOSED,FRAUD_BLOCK,Fraud_Analyst
CHID_022187,UID_01128,2025-07-21 19:58:58,SUSPENDED,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_022188,UID_13750,2025-07-27 20:58:31,LOCKED,ACTIVE,USER_REQUEST,Customer_Service
CHID_022189,UID_05159,2025-08-12 03:03:50,PWD_RESET,CLOSED,INACTIVITY,Fraud_Analyst
CHID_022190,UID_03863,2025-10-14 01:19:28,PWD_RESET,LOCKED,FRAUD_BLOCK,System
CHID_022191,UID_12317,2025-06-18 10:41:04,LOCKED,SUSPENDED,FRAUD_BLOCK,System
CHID_022192,UID_08372,2025-05-02 04:35:32,CLOSED,ACTIVE,USER_REQUEST,Customer_Service
CHID_022193,UID_07279,2025-05-13 19:10:26,LOCKED,ACTIVE,INACTIVITY,Fraud_Analyst
CHID_022194,UID_01606,2025-03-01 11:15:04,ACTIVE,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_022195,UID_04099,2025-04-10 11:37:38,LOCKED,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_022196,UID_13417,2025-03-22 04:32:48,PWD_RESET,ACTIVE,SYSTEM_UPDATE,Fraud_Analyst
CHID_022197,UID_05820,2025-06-21 19:02:22,PWD_RESET,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_022198,UID_10280,2025-07-31 22:09:21,ACTIVE,LOCKED,FRAUD_BLOCK,System
CHID_022199,UID_12775,2025-03-28 22:11:17,LOCKED,ACTIVE,FRAUD_BLOCK,System
CHID_022200,UID_12291,2025-07-23 11:24:02,LOCKED,ACTIVE,INACTIVITY,Customer_Service
CHID_022201,UID_08922,2025-03-19 10:51:10,SUSPENDED,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_022202,UID_01008,2025-02-16 18:18:01,CLOSED,ACTIVE,USER_REQUEST,Customer_Service
CHID_022203,UID_14019,2025-08-24 11:29:25,PWD_RESET,ACTIVE,SYSTEM_UPDATE,System
CHID_022204,UID_14562,2025-06-18 04:52:57,SUSPENDED,PWD_RESET,SYSTEM_UPDATE,System
CHID_022205,UID_13136,2025-02-04 00:50:21,PWD_RESET,ACTIVE,SYSTEM_UPDATE,Fraud_Analyst
CHID_022206,UID_13236,2025-02-12 21:25:43,LOCKED,CLOSED,USER_REQUEST,Customer_Service
CHID_022207,UID_09929,2025-08-11 19:07:02,ACTIVE,SUSPENDED,FRAUD_BLOCK,System
CHID_022208,UID_08664,2025-06-29 02:00:24,ACTIVE,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_022209,UID_14858,2025-03-25 03:59:47,CLOSED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_022210,UID_04770,2024-11-02 06:43:25,PWD_RESET,SUSPENDED,FRAUD_BLOCK,System
CHID_022211,UID_01810,2024-12-01 00:12:16,PWD_RESET,LOCKED,COMPLIANCE_REVIEW,Customer_Service
CHID_022212,UID_11064,2025-04-07 15:50:29,PWD_RESET,ACTIVE,SYSTEM_UPDATE,System
CHID_022213,UID_08277,2025-10-05 03:31:37,ACTIVE,CLOSED,SYSTEM_UPDATE,Customer_Service
CHID_022214,UID_09087,2024-12-22 06:17:02,PWD_RESET,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_022215,UID_02330,2024-12-05 09:34:59,LOCKED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_022216,UID_00254,2025-08-31 16:26:11,PWD_RESET,CLOSED,FRAUD_BLOCK,Fraud_Analyst
CHID_022217,UID_09611,2025-10-12 11:29:51,PWD_RESET,CLOSED,FRAUD_BLOCK,System
CHID_022218,UID_13437,2025-10-15 02:10:08,SUSPENDED,CLOSED,INACTIVITY,Fraud_Analyst
CHID_022219,UID_00974,2025-10-06 22:11:51,CLOSED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_022220,UID_06889,2025-04-30 20:22:36,CLOSED,PWD_RESET,INACTIVITY,Customer_Service
CHID_022221,UID_10010,2024-11-22 23:46:59,SUSPENDED,LOCKED,COMPLIANCE_REVIEW,System
CHID_022222,UID_13201,2025-08-09 06:16:10,ACTIVE,CLOSED,FRAUD_BLOCK,Fraud_Analyst
CHID_022223,UID_13677,2025-01-22 21:04:07,CLOSED,SUSPENDED,FRAUD_BLOCK,System
CHID_022224,UID_06499,2025-07-18 18:53:05,CLOSED,ACTIVE,FRAUD_BLOCK,Fraud_Analyst
CHID_022225,UID_00379,2025-02-05 09:43:56,ACTIVE,CLOSED,COMPLIANCE_REVIEW,System
CHID_022226,UID_01507,2025-02-13 14:12:27,ACTIVE,CLOSED,COMPLIANCE_REVIEW,Customer_Service
CHID_022227,UID_00635,2025-06-25 05:26:06,SUSPENDED,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_022228,UID_00426,2025-07-25 14:03:06,LOCKED,CLOSED,FRAUD_BLOCK,Fraud_Analyst
CHID_022229,UID_07727,2024-12-21 02:10:22,LOCKED,ACTIVE,COMPLIANCE_REVIEW,Customer_Service
CHID_022230,UID_06344,2025-05-16 12:19:57,CLOSED,ACTIVE,FRAUD_BLOCK,System
CHID_022231,UID_04431,2024-12-17 06:38:57,LOCKED,PWD_RESET,COMPLIANCE_REVIEW,System
CHID_022232,UID_03467,2025-10-06 02:24:50,CLOSED,ACTIVE,FRAUD_BLOCK,System
CHID_022233,UID_05238,2025-03-03 05:42:30,LOCKED,ACTIVE,USER_REQUEST,Customer_Service
CHID_022234,UID_06551,2024-11-10 15:20:59,CLOSED,PWD_RESET,INACTIVITY,Customer_Service
CHID_022235,UID_13245,2025-03-04 01:53:25,CLOSED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_022236,UID_10824,2025-04-21 08:47:01,PWD_RESET,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_022237,UID_02447,2025-08-07 18:54:54,LOCKED,SUSPENDED,COMPLIANCE_REVIEW,Fraud_Analyst
CHID_022238,UID_03058,2025-04-13 12:37:48,PWD_RESET,CLOSED,INACTIVITY,System
CHID_022239,UID_01564,2025-10-17 01:10:02,ACTIVE,SUSPENDED,COMPLIANCE_REVIEW,Compliance_Bot
CHID_022240,UID_10542,2024-12-22 14:29:32,PWD_RESET,CLOSED,INACTIVITY,Fraud_Analyst
CHID_022241,UID_05676,2024-12-25 03:24:00,ACTIVE,SUSPENDED,COMPLIANCE_REVIEW,Fraud_Analyst
CHID_022242,UID_10377,2025-03-12 16:04:22,PWD_RESET,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_022243,UID_08936,2024-12-06 10:59:24,CLOSED,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_022244,UID_04301,2024-12-07 13:38:02,CLOSED,PWD_RESET,INACTIVITY,Fraud_Analyst
CHID_022245,UID_05385,2025-06-02 12:14:07,SUSPENDED,LOCKED,FRAUD_BLOCK,System
CHID_022246,UID_03993,2025-03-07 00:11:57,CLOSED,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_022247,UID_11886,2024-12-16 18:09:50,SUSPENDED,ACTIVE,FRAUD_BLOCK,Fraud_Analyst
CHID_022248,UID_06112,2025-02-20 06:17:13,ACTIVE,SUSPENDED,COMPLIANCE_REVIEW,Compliance_Bot
CHID_022249,UID_07203,2025-05-13 14:54:42,SUSPENDED,CLOSED,INACTIVITY,Customer_Service
CHID_022250,UID_06358,2025-07-29 02:26:43,SUSPENDED,PWD_RESET,FRAUD_BLOCK,Fraud_Analyst
CHID_022251,UID_12926,2025-07-01 01:28:46,PWD_RESET,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_022252,UID_01169,2024-12-22 01:32:27,CLOSED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_022253,UID_13742,2025-07-08 12:07:35,LOCKED,ACTIVE,INACTIVITY,Fraud_Analyst
CHID_022254,UID_04857,2025-07-12 14:08:23,PWD_RESET,ACTIVE,SYSTEM_UPDATE,System
CHID_022255,UID_05928,2025-04-11 04:08:43,SUSPENDED,ACTIVE,COMPLIANCE_REVIEW,Compliance_Bot
CHID_022256,UID_01175,2025-05-18 13:51:44,SUSPENDED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_022257,UID_02078,2025-08-07 03:04:53,CLOSED,LOCKED,COMPLIANCE_REVIEW,Fraud_Analyst
CHID_022258,UID_07467,2025-10-15 21:50:03,PWD_RESET,LOCKED,FRAUD_BLOCK,System
CHID_022259,UID_06246,2024-11-23 22:08:04,ACTIVE,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_022260,UID_14024,2025-05-21 02:34:26,CLOSED,PWD_RESET,SYSTEM_UPDATE,Compliance_Bot
CHID_022261,UID_13784,2024-12-03 11:13:13,LOCKED,SUSPENDED,COMPLIANCE_REVIEW,System
CHID_022262,UID_07881,2024-12-20 08:53:14,ACTIVE,SUSPENDED,COMPLIANCE_REVIEW,Compliance_Bot
CHID_022263,UID_05354,2025-01-22 03:22:28,LOCKED,ACTIVE,FRAUD_BLOCK,System
CHID_022264,UID_09246,2025-07-10 12:11:09,CLOSED,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_022265,UID_06851,2024-10-25 02:02:30,PWD_RESET,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_022266,UID_08734,2025-08-28 14:33:41,SUSPENDED,CLOSED,INACTIVITY,Fraud_Analyst
CHID_022267,UID_13354,2025-09-07 18:44:27,LOCKED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_022268,UID_12213,2025-02-16 19:23:34,ACTIVE,SUSPENDED,FRAUD_BLOCK,System
CHID_022269,UID_03959,2025-01-14 19:26:40,CLOSED,ACTIVE,FRAUD_BLOCK,Fraud_Analyst
CHID_022270,UID_01400,2025-09-01 20:52:47,CLOSED,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_022271,UID_08721,2025-09-25 01:08:46,CLOSED,ACTIVE,COMPLIANCE_REVIEW,System
CHID_022272,UID_12908,2025-07-11 03:03:18,SUSPENDED,CLOSED,USER_REQUEST,Customer_Service
CHID_022273,UID_11499,2025-04-04 06:35:01,LOCKED,PWD_RESET,INACTIVITY,System
CHID_022274,UID_00568,2025-01-01 15:28:07,CLOSED,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_022275,UID_10164,2025-02-08 16:28:51,CLOSED,ACTIVE,INACTIVITY,Customer_Service
CHID_022276,UID_10840,2025-09-17 01:33:03,ACTIVE,PWD_RESET,USER_REQUEST,Customer_Service
CHID_022277,UID_01734,2025-04-16 21:36:00,SUSPENDED,CLOSED,USER_REQUEST,Customer_Service
CHID_022278,UID_09428,2025-02-08 05:58:49,CLOSED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_022279,UID_04540,2025-03-15 19:17:33,SUSPENDED,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_022280,UID_14196,2025-06-23 01:36:30,ACTIVE,CLOSED,INACTIVITY,Compliance_Bot
CHID_022281,UID_08411,2025-08-20 15:00:24,CLOSED,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_022282,UID_04847,2025-04-10 21:43:51,LOCKED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_022283,UID_13760,2025-05-11 14:55:11,ACTIVE,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_022284,UID_00057,2025-10-06 20:26:18,SUSPENDED,LOCKED,COMPLIANCE_REVIEW,System
CHID_022285,UID_05453,2025-01-29 03:23:49,PWD_RESET,ACTIVE,SYSTEM_UPDATE,System
CHID_022286,UID_00131,2025-10-16 16:27:13,CLOSED,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_022287,UID_09609,2025-01-20 03:20:03,PWD_RESET,LOCKED,FRAUD_BLOCK,System
CHID_022288,UID_05650,2025-07-23 10:55:36,LOCKED,PWD_RESET,FRAUD_BLOCK,System
CHID_022289,UID_00480,2024-11-17 04:43:27,LOCKED,CLOSED,INACTIVITY,Fraud_Analyst
CHID_022290,UID_03890,2025-04-12 20:47:24,CLOSED,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_022291,UID_12471,2025-09-06 01:25:03,LOCKED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_022292,UID_02708,2025-03-25 10:53:53,PWD_RESET,CLOSED,INACTIVITY,Compliance_Bot
CHID_022293,UID_10725,2024-12-11 03:22:47,CLOSED,PWD_RESET,SYSTEM_UPDATE,Compliance_Bot
CHID_022294,UID_08282,2024-10-27 15:05:10,CLOSED,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_022295,UID_04822,2025-08-12 00:34:12,PWD_RESET,CLOSED,FRAUD_BLOCK,System
CHID_022296,UID_06806,2024-10-27 09:52:36,ACTIVE,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_022297,UID_11806,2025-01-08 07:45:29,CLOSED,SUSPENDED,COMPLIANCE_REVIEW,System
CHID_022298,UID_10376,2024-11-27 16:44:34,LOCKED,PWD_RESET,FRAUD_BLOCK,System
CHID_022299,UID_05770,2025-08-11 16:21:08,LOCKED,CLOSED,SYSTEM_UPDATE,System
CHID_022300,UID_09534,2025-05-08 08:17:47,LOCKED,CLOSED,INACTIVITY,Fraud_Analyst
CHID_022301,UID_00501,2025-05-16 00:36:28,CLOSED,ACTIVE,USER_REQUEST,Customer_Service
CHID_022302,UID_14988,2025-05-26 13:09:00,ACTIVE,PWD_RESET,FRAUD_BLOCK,Fraud_Analyst
CHID_022303,UID_12440,2025-01-31 17:17:45,ACTIVE,CLOSED,USER_REQUEST,Customer_Service
CHID_022304,UID_06350,2025-08-17 06:11:45,LOCKED,CLOSED,SYSTEM_UPDATE,Fraud_Analyst
CHID_022305,UID_06025,2024-11-30 20:18:06,CLOSED,PWD_RESET,FRAUD_BLOCK,System
CHID_022306,UID_07644,2025-06-05 04:09:45,PWD_RESET,ACTIVE,SYSTEM_UPDATE,Customer_Service
CHID_022307,UID_14768,2025-03-03 00:02:37,ACTIVE,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_022308,UID_04155,2025-09-14 01:01:13,SUSPENDED,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_022309,UID_05971,2025-04-23 18:43:29,SUSPENDED,CLOSED,SYSTEM_UPDATE,Fraud_Analyst
CHID_022310,UID_07541,2025-03-19 20:17:19,LOCKED,PWD_RESET,INACTIVITY,System
CHID_022311,UID_11902,2025-05-15 17:53:03,PWD_RESET,LOCKED,FRAUD_BLOCK,System
CHID_022312,UID_14227,2025-02-28 03:08:44,LOCKED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_022313,UID_03293,2024-12-12 13:43:19,CLOSED,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_022314,UID_06879,2025-06-09 15:00:16,CLOSED,ACTIVE,FRAUD_BLOCK,System
CHID_022315,UID_04103,2025-10-18 17:42:28,PWD_RESET,ACTIVE,SYSTEM_UPDATE,System
CHID_022316,UID_03670,2024-12-31 20:41:53,CLOSED,PWD_RESET,FRAUD_BLOCK,System
CHID_022317,UID_13075,2025-10-02 23:14:04,ACTIVE,CLOSED,INACTIVITY,Fraud_Analyst
CHID_022318,UID_02926,2025-03-21 20:11:51,ACTIVE,SUSPENDED,FRAUD_BLOCK,System
CHID_022319,UID_12023,2025-10-08 21:35:40,LOCKED,CLOSED,SYSTEM_UPDATE,Compliance_Bot
CHID_022320,UID_08272,2025-02-03 22:01:49,LOCKED,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_022321,UID_14185,2025-02-21 15:27:07,CLOSED,ACTIVE,FRAUD_BLOCK,Fraud_Analyst
CHID_022322,UID_06727,2025-03-19 17:07:47,PWD_RESET,CLOSED,USER_REQUEST,Customer_Service
CHID_022323,UID_03713,2025-08-03 23:36:00,LOCKED,PWD_RESET,FRAUD_BLOCK,Fraud_Analyst
CHID_022324,UID_11091,2024-12-28 13:08:39,PWD_RESET,LOCKED,COMPLIANCE_REVIEW,Compliance_Bot
CHID_022325,UID_06087,2025-09-01 01:09:51,ACTIVE,SUSPENDED,COMPLIANCE_REVIEW,System
CHID_022326,UID_11140,2025-02-05 12:41:31,SUSPENDED,ACTIVE,FRAUD_BLOCK,Fraud_Analyst
CHID_022327,UID_03048,2025-07-07 17:44:10,PWD_RESET,CLOSED,INACTIVITY,Fraud_Analyst
CHID_022328,UID_02770,2025-09-19 02:46:32,ACTIVE,PWD_RESET,USER_REQUEST,Customer_Service
CHID_022329,UID_12851,2025-02-17 12:41:25,LOCKED,ACTIVE,INACTIVITY,System
CHID_022330,UID_06026,2024-10-28 23:37:21,SUSPENDED,CLOSED,INACTIVITY,Fraud_Analyst
CHID_022331,UID_03117,2025-06-11 22:38:20,LOCKED,ACTIVE,SYSTEM_UPDATE,System
CHID_022332,UID_08332,2025-02-04 00:19:17,PWD_RESET,ACTIVE,SYSTEM_UPDATE,System
CHID_022333,UID_03303,2025-08-14 23:59:45,SUSPENDED,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_022334,UID_10474,2025-04-20 04:44:09,SUSPENDED,ACTIVE,FRAUD_BLOCK,Fraud_Analyst
CHID_022335,UID_01154,2025-07-22 04:27:15,ACTIVE,CLOSED,COMPLIANCE_REVIEW,System
CHID_022336,UID_06010,2024-11-09 09:46:34,PWD_RESET,ACTIVE,SYSTEM_UPDATE,Compliance_Bot
CHID_022337,UID_08910,2025-09-06 04:57:03,PWD_RESET,SUSPENDED,FRAUD_BLOCK,System
CHID_022338,UID_06048,2024-10-29 05:29:25,ACTIVE,PWD_RESET,USER_REQUEST,Customer_Service
CHID_022339,UID_10582,2025-05-11 03:58:07,PWD_RESET,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_022340,UID_06763,2025-04-12 13:14:32,LOCKED,CLOSED,USER_REQUEST,Customer_Service
CHID_022341,UID_10179,2025-03-11 08:10:54,PWD_RESET,SUSPENDED,FRAUD_BLOCK,System
CHID_022342,UID_00940,2025-02-16 15:50:06,CLOSED,PWD_RESET,FRAUD_BLOCK,System
CHID_022343,UID_12029,2024-12-16 18:14:02,PWD_RESET,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_022344,UID_03204,2025-07-17 12:50:47,CLOSED,ACTIVE,FRAUD_BLOCK,Fraud_Analyst
CHID_022345,UID_11933,2025-05-10 20:01:38,ACTIVE,SUSPENDED,FRAUD_BLOCK,System
CHID_022346,UID_12918,2025-03-18 10:34:48,SUSPENDED,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_022347,UID_04766,2025-02-05 09:21:56,CLOSED,ACTIVE,INACTIVITY,System
CHID_022348,UID_00388,2025-01-27 13:06:35,LOCKED,CLOSED,FRAUD_BLOCK,System
CHID_022349,UID_10305,2025-06-15 23:12:19,ACTIVE,LOCKED,COMPLIANCE_REVIEW,Compliance_Bot
CHID_022350,UID_01962,2025-04-28 16:06:22,CLOSED,PWD_RESET,FRAUD_BLOCK,System
CHID_022351,UID_12583,2025-04-08 21:19:44,CLOSED,SUSPENDED,COMPLIANCE_REVIEW,Fraud_Analyst
CHID_022352,UID_06107,2025-04-27 08:29:51,CLOSED,ACTIVE,USER_REQUEST,Customer_Service
CHID_022353,UID_14208,2025-09-27 21:59:07,CLOSED,ACTIVE,USER_REQUEST,Customer_Service
CHID_022354,UID_05028,2025-03-18 02:07:04,SUSPENDED,ACTIVE,FRAUD_BLOCK,System
CHID_022355,UID_08019,2025-10-02 06:45:41,LOCKED,ACTIVE,INACTIVITY,Compliance_Bot
CHID_022356,UID_02687,2025-03-16 18:41:08,PWD_RESET,ACTIVE,SYSTEM_UPDATE,System
CHID_022357,UID_12770,2025-05-24 15:22:56,SUSPENDED,CLOSED,USER_REQUEST,Customer_Service
CHID_022358,UID_06502,2024-11-12 14:08:36,SUSPENDED,ACTIVE,COMPLIANCE_REVIEW,Customer_Service
CHID_022359,UID_08569,2025-06-18 01:12:57,LOCKED,SUSPENDED,COMPLIANCE_REVIEW,System
CHID_022360,UID_01236,2025-04-16 20:00:27,PWD_RESET,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
